Year,Full Name,AI_AN Prev Cases,AI_AN Prev Rates,Asian Prev Cases,Asian Prev Rates,Black Prev Cases,Black Prev Rates,Latino Prev Cases,Latino Prev Rates,Multi Prev Cases,Multi Prev Rates,NH_OPI Prev Cases,NH_OPI Prev Rates,White Prev Cases,White Prev Rates
2009,Davidson County NC,0,0,,,92,758.4,16,247.8,5,642.7,,,86,78.1
2009,Davidson County TN,,,14,95.6,1730,1255.2,173,473.5,107,1726.9,,,1444,436.7
2009,Davie County NC,,,0,0,9,374.5,,,,,,,13,43.6
2009,Daviess County IN,,,,,0,0,,,,,,,8,34.7
2009,Daviess County KY,,,,,,,,,,,,,60,82.9
2009,Daviess County MO,,,,,,,,,,,,,,
2009,Davis County IA,,,,,,,,,,,,,0,0
2009,Davis County UT,,,,,14,580,20,127.6,5,193.8,0,0,79,39.9
2009,Davison County SD,,,,,,,,,,,,,,
2009,Dawes County NE,,,,,,,,,,,,,,
2009,Dawson County GA,,,,,,,,,0,0,,,17,96.7
2009,Dawson County MT,0,0,,,,,0,0,,,,,0,0
2009,Dawson County NE,0,0,,,,,5,91,,,,,6,44.7
2009,Dawson County TX,,,,,,,,,,,,,,
2009,Day County SD,,,,,,,,,,,,,,
2009,De Baca County NM,,,,,,,,,,,,,,
2009,De Soto Parish LA,0,0,,,28,343.7,,,,,,,7,54.6
2009,De Witt County IL,,,,,,,,,,,,,,
2009,Deaf Smith County TX,,,,,0,0,8,95.2,,,,,,
2009,Dearborn County IN,,,0,0,0,0,0,0,0,0,,,15,37
2009,Decatur County GA,0,0,,,70,770,7,822.6,6,4918,,,14,106.6
2009,Decatur County IA,,,,,,,,,,,,,,
2009,Decatur County IN,,,0,0,,,,,,,,,7,35.5
2009,Decatur County KS,,,,,,,,,,,,,0,0
2009,Decatur County TN,,,,,,,0,0,,,,,6,66.8
2009,Deer Lodge County MT,,,,,,,,,,,,,,
2009,Defiance County OH,,,0,0,,,,,0,0,,,15,52.4
2009,Dekalb County AL,0,0,0,0,,,,,,,,,36,72.8
2009,Dekalb County GA,,,29,117,4010,1233.8,387,653.7,417,6630.6,,,1380,702.1
2009,Dekalb County IL,,,,,,,,,,,,,,
2009,Dekalb County IN,,,0,0,0,0,,,0,0,,,18,54.4
2009,Dekalb County MO,,,,,25,2120.4,,,,,,,14,155.9
2009,Dekalb County TN,,,,,,,,,,,,,19,132.2
2009,Del Norte County CA,,,,,,,,,,,,,,
2009,Delaware County IA,,,,,,,,,,,,,,
2009,Delaware County IN,0,0,0,0,20,307.1,,,5,526.9,,,75,84.6
2009,Delaware County NY,0,0,0,0,,,7,647,8,2461.5,,,30,80.9
2009,Delaware County OH,0,0,,,9,179.3,,,,,,,70,58.7
2009,Delaware County OK,,,0,0,0,0,,,,,,,5,20.4
2009,Delaware County PA,,,8,40.1,753,941.9,95,938.6,109,2892,,,328,92.8
2009,Delta County CO,,,,,0,0,,,0,0,,,,
2009,Delta County MI,0,0,0,0,,,0,0,0,0,,,11,36.6
2009,Delta County TX,,,,,,,,,,,,,,
2009,Denali Borough AK,,,,,,,,,,,,,,
2009,Dent County MO,,,,,,,,,,,,,,
2009,Denton County TX,0,0,12,40.6,132,319.2,124,149.8,44,706.5,0,0,311,85.8
2009,Denver County CO,,,35,215.2,720,1548.4,1142,765.9,137,2153.1,,,3599,1304.5
2009,Des Moines County IA,,,0,0,6,492.2,,,,,,,10,31.7
2009,Deschutes County OR,,,,,,,10,147,,,,,57,47.1
2009,Desha County AR,,,,,9,180.9,0,0,,,,,,
2009,Desoto County FL,,,0,0,76,2272,39,395.1,,,,,37,230.6
2009,Desoto County MS,,,0,0,91,347.5,7,140.8,10,1001,,,85,92.2
2009,Deuel County NE,,,,,,,,,,,,,0,0
2009,Deuel County SD,,,,,,,,,,,,,,
2009,Dewey County OK,,,,,,,,,,,,,,
2009,Dewey County SD,,,,,,,,,,,,,,
2009,Dewitt County TX,,,,,5,278.4,5,107.3,,,,,,
2009,Dickens County TX,,,,,,,,,,,,,,
2009,Dickenson County VA,,,,,,,,,,,,,,
2009,Dickey County ND,,,,,,,,,,,,,,
2009,Dickinson County IA,,,,,,,,,,,,,,
2009,Dickinson County KS,,,,,,,,,,,,,,
2009,Dickinson County MI,,,,,,,,,,,,,,
2009,Dickson County TN,0,0,0,0,,,,,,,,,28,77
2009,Dillingham Census Area AK,,,,,,,,,,,,,,
2009,Dillon County SC,0,0,,,82,754.9,6,941.9,,,,,10,81.1
2009,Dimmit County TX,,,,,,,5,79.6,,,,,0,0
2009,Dinwiddie County VA,,,0,0,32,441.8,0,0,,,,,7,48.3
2009,District Of Columbia DC,7,502.9,46,279,8722,3251.9,882,2113.7,938,15709.3,6,1699.7,1934,1063.5
2009,Divide County ND,,,,,,,,,,,,,,
2009,Dixie County FL,,,,,36,2919.7,,,0,0,,,12,110
2009,Dixon County NE,,,,,,,,,,,,,,
2009,Doddridge County WV,,,,,,,,,,,,,,
2009,Dodge County GA,,,,,49,990.3,,,,,,,,
2009,Dodge County MN,,,,,,,,,,,,,,
2009,Dodge County NE,,,0,0,0,0,6,367.6,0,0,,,9,33.1
2009,Dodge County WI,,,,,71,2924.2,16,721.7,,,,,45,65.6
2009,Dolores County CO,,,,,,,,,,,,,0,0
2009,Doniphan County KS,,,,,,,,,,,,,,
2009,Donley County TX,,,,,,,,,,,,,,
2009,Dooly County GA,,,,,46,962.1,,,,,,,6,133.6
2009,Door County WI,0,0,,,,,,,0,0,,,,
2009,Dorchester County MD,,,,,,,,,,,,,,
2009,Dorchester County SC,,,0,0,153,574.4,10,318.9,11,984.8,,,64,88.3
2009,Dougherty County GA,,,0,0,421,860.3,8,754.7,17,3679.7,,,44,172.2
2009,Douglas County CO,0,0,,,,,9,60.4,0,0,,,82,41.8
2009,Douglas County GA,,,0,0,106,302.5,12,223.4,10,876.4,,,42,71.5
2009,Douglas County IL,,,,,,,,,,,,,,
2009,Douglas County KS,0,0,,,9,209.6,7,190.3,,,,,50,58.3
2009,Douglas County MN,,,0,0,,,0,0,,,,,,
2009,Douglas County MO,,,,,,,,,,,,,,
2009,Douglas County NE,11,458,9,94.4,299,682.2,108,316.4,23,525.7,0,0,444,140.7
2009,Douglas County NV,0,0,0,0,0,0,,,,,,,26,76.3
2009,Douglas County OR,0,0,,,0,0,5,156.6,,,,,45,55.7
2009,Douglas County SD,,,,,,,,,,,,,,
2009,Douglas County WA,0,0,0,0,,,,,0,0,,,,
2009,Douglas County WI,,,,,,,0,0,,,,,8,22.4
2009,Doña Ana County NM,,,,,7,236.5,164,161.6,,,,,56,101
2009,Drew County AR,,,,,10,235.6,,,,,,,,
2009,Dubois County IN,,,0,0,,,,,0,0,,,9,28.1
2009,Dubuque County IA,0,0,0,0,7,701.4,,,,,,,16,21.7
2009,Duchesne County UT,,,,,,,,,,,,,,
2009,Dukes County MA,,,,,,,,,,,,,,
2009,Dundy County NE,,,,,,,,,,,,,0,0
2009,Dunklin County MO,,,,,8,379.3,0,0,0,0,,,18,82.5
2009,Dunn County ND,,,,,,,,,,,,,,
2009,Dunn County WI,0,0,0,0,,,,,,,,,9,25.6
2009,Dupage County IL,,,,,,,,,,,,,295,51.8
2009,Duplin County NC,,,,,76,680.9,39,500.8,5,2941.2,,,22,93.5
2009,Durham County NC,0,0,,,1007,1244.4,96,428.8,61,2876,,,178,168.3
2009,Dutchess County NY,0,0,,,301,1300.8,353,1650,131,4866.3,,,209,108.1
2009,Duval County FL,0,0,17,69.5,3159,1594.8,207,490.3,160,1932.6,0,0,1203,282.4
2009,Duval County TX,,,,,,,6,72.2,,,,,,
2009,Dyer County TN,,,0,0,13,310.9,,,,,,,9,34.7
2009,Eagle County CO,0,0,,,,,15,137.9,,,,,31,98.1
2009,Early County GA,,,,,9,207.9,,,,,,,,
2009,East Baton Rouge Parish LA,,,,,2540,1674.1,30,283.2,51,1969.9,0,0,386,208.1
2009,East Carroll Parish LA,,,,,37,865.7,0,0,,,,,,
2009,East Feliciana Parish LA,,,,,74,946.2,,,,,,,17,175.9
2009,Eastland County TX,,,,,0,0,,,,,,,5,40.4
2009,Eaton County MI,,,,,10,187.2,,,,,,,25,32
2009,Eau Claire County WI,0,0,,,,,,,,,,,26,32.6
2009,Echols County GA,,,,,,,,,,,,,,
2009,Ector County TX,,,0,0,17,383.4,52,104.7,5,722.5,,,47,98.3
2009,Eddy County ND,,,,,,,,,,,,,,
2009,Eddy County NM,0,0,,,,,7,40.4,0,0,,,7,30
2009,Edgar County IL,,,,,,,,,,,,,,
2009,Edgecombe County NC,,,,,238,1025,8,489.6,9,4761.9,,,27,160.5
2009,Edgefield County SC,,,,,91,1065.3,,,,,,,9,71.4
2009,Edmonson County KY,,,,,,,,,,,,,,
2009,Edmunds County SD,,,,,,,,,,,,,,
2009,Edwards County IL,,,,,,,,,,,,,,
2009,Edwards County KS,,,,,,,,,,,,,,
2009,Edwards County TX,,,,,,,,,,,,,,
2009,Effingham County GA,0,0,0,0,14,223.3,,,0,0,,,14,40.2
2009,Effingham County IL,,,,,,,,,,,,,,
2009,El Dorado County CA,,,,,,,,,,,,,97,79
2009,El Paso County CO,,,5,33.9,126,429.6,100,170.5,27,261.6,,,429,115.2
2009,El Paso County TX,0,0,,,71,466.2,1298,281.9,18,539.4,,,102,119
2009,Elbert County CO,0,0,,,0,0,0,0,0,0,,,9,50.3
2009,Elbert County GA,,,,,19,389.7,,,,,,,10,88.1
2009,Elk County KS,,,,,,,,,,,,,0,0
2009,Elk County PA,,,0,0,,,0,0,,,,,,
2009,Elkhart County IN,0,0,,,33,415.9,26,130.8,8,554.8,,,83,65.6
2009,Elko County NV,,,0,0,0,0,7,88.4,,,,,7,25.8
2009,Elliott County KY,,,,,,,,,,,,,,
2009,Ellis County KS,,,0,0,,,0,0,0,0,,,,
2009,Ellis County OK,,,,,,,0,0,,,,,0,0
2009,Ellis County TX,,,0,0,27,231,29,115.3,10,1000,,,62,76.6
2009,Ellsworth County KS,,,,,,,,,,,,,,
2009,Elmore County AL,0,0,0,0,78,553.5,,,7,1291.5,,,40,81.2
2009,Elmore County ID,,,,,,,,,,,,,,
2009,Emanuel County GA,,,,,45,791.4,10,766.9,,,,,8,70.5
2009,Emery County UT,,,,,,,,,,,,,,
2009,Emmet County IA,,,,,,,,,,,,,,
2009,Emmet County MI,0,0,0,0,0,0,,,0,0,,,5,18.6
2009,Emmons County ND,,,,,,,,,,,,,,
2009,Emporia City VA,,,,,12,462.1,,,,,,,,
2009,Erath County TX,0,0,0,0,,,,,,,,,7,28.6
2009,Erie County NY,,,18,131.1,671,705.3,332,1240.6,245,3963.8,,,511,81.3
2009,Erie County OH,0,0,0,0,12,227.7,,,,,,,43,75.2
2009,Erie County PA,,,0,0,81,594.7,35,587.1,15,788.2,,,123,57.9
2009,Escambia County AL,0,0,0,0,32,325.4,,,,,,,9,45.7
2009,Escambia County FL,,,,,535,991.4,34,362.1,35,758.1,0,0,425,239.3
2009,Esmeralda County NV,,,,,,,,,,,,,0,0
2009,Essex County MA,,,,,,,,,,,,,629,125.2
2009,Essex County NJ,,,14,49.7,6527,2653.1,1665,1456.6,767,14206.3,,,520,223.4
2009,Essex County NY,,,0,0,27,2668,36,4449.9,5,2155.2,,,20,65.4
2009,Essex County VA,,,0,0,9,253.9,0,0,,,,,,
2009,Essex County VT,,,,,,,,,,,,,,
2009,Estill County KY,,,,,,,,,,,,,,
2009,Etowah County AL,0,0,,,50,408.2,12,574.7,7,1134.5,,,53,74.9
2009,Eureka County NV,,,,,,,,,,,,,,
2009,Evangeline Parish LA,,,,,23,285.5,5,1381.2,,,,,10,50.6
2009,Evans County GA,,,,,35,1229.8,,,,,,,,
2009,Fairbanks North Star Borough AK,,,,,,,,,,,,,,
2009,Fairfax City VA,,,0,0,69,5655.7,21,761.7,,,,,46,353.8
2009,Fairfax County VA,,,69,50.5,828,1064.1,321,278.8,141,1029.6,,,759,151.2
2009,Fairfield County CT,,,19,59.6,868,1201.7,760,695.2,78,1423.1,,,656,125.6
2009,Fairfield County OH,0,0,0,0,15,206.4,5,359.7,,,,,74,69.2
2009,Fairfield County SC,,,,,60,558.3,0,0,,,,,13,155.3
2009,Fall River County SD,,,,,,,,,,,,,,
2009,Fallon County MT,,,,,,,,,,,,,0,0
2009,Falls Church City VA,,,,,9,1982.4,10,1011.1,,,,,30,397.8
2009,Falls County TX,,,,,11,298.3,,,,,,,,
2009,Fannin County GA,,,,,0,0,,,,,,,16,85
2009,Fannin County TX,0,0,0,0,9,409.3,8,401.4,,,,,16,70
2009,Faribault County MN,,,,,,,,,,,,,5,43.1
2009,Faulk County SD,,,,,,,,,,,,,,
2009,Faulkner County AR,0,0,0,0,23,248.5,,,0,0,,,43,56.5
2009,Fauquier County VA,0,0,0,0,16,321.9,,,,,,,31,66.4
2009,Fayette County AL,,,,,6,332.8,0,0,,,,,,
2009,Fayette County GA,,,0,0,76,449.3,9,265.8,14,1574.8,,,40,62.9
2009,Fayette County IA,,,,,0,0,0,0,,,,,,
2009,Fayette County IL,,,,,,,,,,,,,,
2009,Fayette County IN,,,,,,,0,0,0,0,,,5,25.8
2009,Fayette County KY,,,,,,,,,,,,,357,186.1
2009,Fayette County OH,,,0,0,,,0,0,,,,,12,54.9
2009,Fayette County PA,0,0,0,0,18,388.9,,,,,,,38,32.7
2009,Fayette County TN,,,0,0,31,370,,,,,,,10,43.9
2009,Fayette County TX,,,,,,,,,,,,,5,33
2009,Fayette County WV,0,0,0,0,7,355.5,0,0,,,,,11,30.5
2009,Fentress County TN,,,,,,,0,0,,,,,5,34.3
2009,Fergus County MT,,,,,,,,,,,,,,
2009,Ferry County WA,,,,,,,,,,,,,,
2009,Fillmore County MN,,,,,,,0,0,,,,,,
2009,Fillmore County NE,,,,,,,0,0,,,,,0,0
2009,Finney County KS,0,0,0,0,,,9,69.7,0,0,,,,
2009,Fisher County TX,,,,,,,,,,,,,,
2009,Flagler County FL,,,0,0,33,430.5,11,181.4,5,638.6,,,31,49.4
2009,Flathead County MT,0,0,0,0,,,,,0,0,,,12,17
2009,Fleming County KY,,,,,,,,,,,,,,
2009,Florence County SC,,,0,0,493,1145.9,11,736.8,13,2452.8,,,94,149.2
2009,Florence County WI,,,,,,,,,,,,,0,0
2009,Floyd County GA,0,0,,,29,284.2,22,434,15,2683.4,,,74,121.2
2009,Floyd County IA,,,,,,,,,,,,,,
2009,Floyd County IN,0,0,0,0,21,672.4,,,,,,,70,123.2
2009,Floyd County KY,,,,,,,,,,,,,,
2009,Floyd County TX,,,,,,,,,,,,,,
2009,Floyd County VA,,,,,,,,,,,,,,
2009,Fluvanna County VA,,,0,0,18,478.3,0,0,5,2976.2,,,11,64.4
2009,Foard County TX,,,,,,,,,,,,,,
2009,Fond Du Lac County WI,0,0,0,0,7,664.1,5,200.7,,,,,18,22.7
2009,Ford County IL,,,,,,,,,,,,,,
2009,Ford County KS,0,0,0,0,,,14,126.6,0,0,,,7,52.6
2009,Forest County PA,,,,,0,0,,,,,,,6,126.7
2009,Forest County WI,,,,,,,,,,,,,,
2009,Forrest County MS,,,0,0,202,895.5,11,773,10,2173.9,,,71,172.3
2009,Forsyth County GA,,,0,0,13,260.8,10,94.7,5,518.7,,,44,39.5
2009,Forsyth County NC,,,0,0,816,1116.5,101,402.6,47,2160.9,,,251,132.8
2009,Fort Bend County TX,0,0,6,8.8,299,332.1,128,131.5,43,944.2,0,0,129,71.5
2009,Foster County ND,,,,,,,,,,,,,,
2009,Fountain County IN,,,,,,,0,0,,,,,5,36.8
2009,Franklin City VA,,,,,27,743,,,,,,,,
2009,Franklin County AL,,,,,,,,,,,,,8,38.4
2009,Franklin County AR,0,0,,,,,,,0,0,,,11,78.1
2009,Franklin County FL,,,,,10,575.4,0,0,,,,,8,103
2009,Franklin County GA,,,,,12,780.2,,,0,0,,,5,31.3
2009,Franklin County IA,,,,,,,,,,,,,,
2009,Franklin County ID,,,,,,,,,,,,,,
2009,Franklin County IL,,,,,,,,,,,,,,
2009,Franklin County IN,,,,,,,,,,,,,,
2009,Franklin County KS,0,0,,,,,,,0,0,,,6,29.8
2009,Franklin County KY,,,,,,,,,,,,,,
2009,Franklin County MA,,,,,,,,,,,,,,
2009,Franklin County ME,,,,,,,,,,,,,,
2009,Franklin County MO,0,0,0,0,,,,,,,,,47,58.3
2009,Franklin County MS,,,,,9,368.2,,,,,,,,
2009,Franklin County NC,0,0,,,67,508.6,9,278.9,,,,,25,76.8
2009,Franklin County NE,,,,,,,,,,,,,0,0
2009,Franklin County NY,0,0,,,89,2922.8,157,8059.5,26,10743.8,,,22,61.8
2009,Franklin County OH,,,10,28.5,1201,690.8,151,432.5,173,1482.1,,,1824,265.5
2009,Franklin County PA,,,0,0,21,614.2,16,456,5,718.4,,,63,56.2
2009,Franklin County TN,,,0,0,,,,,0,0,,,12,37.6
2009,Franklin County TX,,,,,,,,,,,,,,
2009,Franklin County VA,,,0,0,12,308.6,,,,,,,17,43.2
2009,Franklin County VT,,,,,,,,,,,,,,
2009,Franklin County WA,0,0,0,0,,,46,179.2,,,,,9,32.2
2009,Franklin Parish LA,,,,,16,347.9,0,0,,,,,,
2009,Frederick County MD,,,,,,,,,,,,,116,76.5
2009,Frederick County VA,,,0,0,8,302.1,5,176,,,,,25,45.8
2009,Fredericksburg City VA,,,0,0,32,847.5,6,458,,,,,25,183.8
2009,Freeborn County MN,,,,,,,,,,,,,,
2009,Freestone County TX,,,,,5,170.4,,,,,,,10,88.4
2009,Fremont County CO,,,0,0,30,1171.4,27,598.9,,,,,58,172.6
2009,Fremont County IA,,,,,,,,,,,,,,
2009,Fremont County ID,,,,,,,,,,,,,,
2009,Fremont County WY,,,0,0,0,0,,,,,,,9,37.6
2009,Fresno County CA,,,27,43.4,,,617,188.3,,,,,386,141.3
2009,Frio County TX,,,,,,,16,171.7,,,,,,
2009,Frontier County NE,,,,,,,,,,,,,,
2009,Fulton County AR,,,,,,,,,,,,,5,51.9
2009,Fulton County GA,,,16,44.1,6414,1785.4,497,788.3,562,6723.3,,,1937,510.2
2009,Fulton County IL,,,,,,,,,,,,,,
2009,Fulton County IN,,,,,,,,,,,,,,
2009,Fulton County KY,,,,,,,,,,,,,,
2009,Fulton County NY,,,0,0,,,15,1467.7,8,2366.9,,,27,60.9
2009,Fulton County OH,,,0,0,0,0,,,0,0,,,17,52.8
2009,Fulton County PA,,,,,0,0,,,,,,,6,49.2
2009,Furnas County NE,,,,,,,,,,,,,0,0
2009,Gadsden County FL,,,0,0,201,959.5,13,433.9,7,3286.4,,,29,197
2009,Gage County NE,,,,,,,,,,,,,,
2009,Gaines County TX,,,,,,,,,,,,,,
2009,Galax City VA,,,,,0,0,,,,,,,,
2009,Gallatin County IL,,,,,,,,,,,,,,
2009,Gallatin County KY,,,,,,,,,,,,,,
2009,Gallatin County MT,0,0,0,0,0,0,0,0,,,,,17,23.4
2009,Gallia County OH,0,0,0,0,,,0,0,0,0,,,10,41.1
2009,Galveston County TX,0,0,,,213,665.9,136,292.1,24,1214,,,250,173.2
2009,Garden County NE,,,,,,,,,,,,,0,0
2009,Garfield County CO,0,0,0,0,,,15,159.9,0,0,,,17,50.6
2009,Garfield County MT,,,,,,,,,,,,,0,0
2009,Garfield County NE,,,,,,,,,,,,,0,0
2009,Garfield County OK,0,0,0,0,6,390.6,,,,,0,0,29,71.1
2009,Garfield County UT,,,,,,,,,,,,,,
2009,Garfield County WA,,,,,,,,,,,,,0,0
2009,Garland County AR,,,0,0,27,419.5,11,384.2,10,1183.4,,,94,130.1
2009,Garrard County KY,,,,,,,,,,,,,,
2009,Garrett County MD,,,,,,,,,,,,,,
2009,Garvin County OK,,,,,,,0,0,,,,,5,27.3
2009,Garza County TX,,,,,,,10,653.6,,,,,,
2009,Gasconade County MO,,,,,,,0,0,,,,,8,63.7
2009,Gaston County NC,0,0,,,256,1060.8,26,301.6,15,1459.1,,,163,120.1
2009,Gates County NC,,,,,10,290.9,,,,,,,,
2009,Geary County KS,0,0,0,0,16,377.9,,,0,0,,,10,58
2009,Geauga County OH,,,0,0,0,0,,,0,0,,,16,20.2
2009,Gem County ID,,,,,,,,,,,,,,
2009,Genesee County MI,0,0,,,221,346.3,19,225.9,19,345.8,,,203,76.2
2009,Genesee County NY,0,0,,,13,1132.4,13,1375.7,5,1250,,,25,54.4
2009,Geneva County AL,0,0,,,11,483.3,,,0,0,,,15,79.4
2009,Gentry County MO,,,,,,,,,,,,,,
2009,George County MS,,,,,,,,,,,,,7,45
2009,Georgetown County SC,,,0,0,151,923.7,5,370.6,,,,,33,100.5
2009,Gibson County IN,,,0,0,0,0,,,0,0,,,9,34.7
2009,Gibson County TN,,,0,0,23,313.7,,,5,2049.2,,,13,40.1
2009,Gila County AZ,0,0,0,0,,,,,0,0,,,17,55.4
2009,Gilchrist County FL,,,,,10,965.3,0,0,,,,,8,63.2
2009,Giles County TN,,,0,0,9,332.8,,,,,,,14,66.2
2009,Giles County VA,,,,,0,0,0,0,,,,,7,49.2
2009,Gillespie County TX,,,,,,,5,153,,,,,,
2009,Gilliam County OR,,,,,,,,,,,,,0,0
2009,Gilmer County GA,,,,,,,,,,,,,15,69.9
2009,Gilmer County WV,,,,,,,,,,,,,0,0
2009,Gilpin County CO,,,,,,,,,,,,,,
2009,Glacier County MT,,,,,,,,,,,,,,
2009,Glades County FL,0,0,,,33,2965,6,374.5,,,,,8,124.3
2009,Gladwin County MI,0,0,,,,,0,0,0,0,,,6,27.9
2009,Glascock County GA,,,,,,,,,,,,,,
2009,Glasscock County TX,,,,,,,,,,,,,,
2009,Glenn County CA,,,,,,,,,,,,,,
2009,Gloucester County NJ,,,5,88,99,415,55,647.3,16,695.3,,,185,91.9
2009,Gloucester County VA,0,0,0,0,13,394.9,,,,,,,17,59.9
2009,Glynn County GA,,,0,0,146,946.5,22,831.4,8,1789.7,,,39,89.6
2009,Gogebic County MI,,,,,,,,,,,,,,
2009,Golden Valley County MT,,,,,,,,,,,,,0,0
2009,Golden Valley County ND,,,,,,,,,,,,,,
2009,Goliad County TX,,,,,,,,,,,,,,
2009,Gonzales County TX,,,,,,,7,106.3,,,,,,
2009,Goochland County VA,,,0,0,56,1401.1,0,0,,,,,7,50.7
2009,Goodhue County MN,,,0,0,,,,,,,,,6,16.4
2009,Gooding County ID,,,,,,,,,,,,,,
2009,Gordon County GA,,,,,6,376.2,7,138.3,,,,,10,28.5
2009,Goshen County WY,,,,,,,,,,,,,,
2009,Gosper County NE,,,,,,,,,,,,,,
2009,Gove County KS,,,,,,,,,,,,,0,0
2009,Grady County GA,0,0,,,52,952,5,289.5,6,4958.7,,,11,88
2009,Grady County OK,,,0,0,5,439.4,,,,,,,22,60.4
2009,Grafton County NH,,,,,,,,,,,,,,
2009,Graham County AZ,,,0,0,,,18,224.9,0,0,,,9,55.3
2009,Graham County KS,,,,,,,,,,,,,,
2009,Graham County NC,,,,,,,,,,,,,,
2009,Grainger County TN,,,,,0,0,0,0,0,0,,,10,53.7
2009,Grand County CO,,,0,0,,,,,,,,,7,64.2
2009,Grand County UT,,,,,,,,,,,,,,
2009,Grand Forks County ND,,,,,,,,,,,,,,
2009,Grand Isle County VT,,,,,,,,,,,,,,
2009,Grand Traverse County MI,,,0,0,,,,,0,0,,,39,56
2009,Granite County MT,,,,,,,,,,,,,,
2009,Grant County AR,,,,,0,0,,,,,,,5,36.2
2009,Grant County IN,0,0,,,13,336.1,,,0,0,,,29,56.2
2009,Grant County KS,,,,,,,,,,,,,,
2009,Grant County KY,,,,,,,,,,,,,,
2009,Grant County MN,,,,,,,,,,,,,,
2009,Grant County ND,,,,,,,,,,,,,,
2009,Grant County NE,,,,,,,,,,,,,,
2009,Grant County NM,,,0,0,0,0,6,52.4,0,0,,,12,93.2
2009,Grant County OK,0,0,,,,,,,,,,,0,0
2009,Grant County OR,,,,,,,,,,,,,,
2009,Grant County SD,,,,,,,,,,,,,,
2009,Grant County WA,0,0,0,0,,,8,36.7,,,,,13,29.9
2009,Grant County WI,,,0,0,0,0,,,0,0,,,8,19.8
2009,Grant County WV,,,,,,,,,,,,,,
2009,Grant Parish LA,0,0,,,9,489.9,,,0,0,,,12,85.4
2009,Granville County NC,0,0,,,136,833.8,11,380,9,2586.2,,,35,122.8
2009,Gratiot County MI,0,0,0,0,0,0,,,0,0,,,6,19.1
2009,Graves County KY,,,,,,,,,,,,,,
2009,Gray County KS,,,,,,,0,0,,,,,0,0
2009,Gray County TX,0,0,,,9,756.3,,,,,,,9,70.1
2009,Grays Harbor County WA,,,,,,,,,,,,,37,71.6
2009,Grayson County KY,,,,,,,,,,,,,,
2009,Grayson County TX,0,0,0,0,9,166.7,9,103.1,,,,,62,76.4
2009,Grayson County VA,,,,,0,0,,,,,,,5,38.3
2009,Greeley County KS,,,,,,,0,0,,,,,0,0
2009,Greeley County NE,,,,,,,,,,,,,0,0
2009,Green County KY,,,,,,,,,,,,,,
2009,Green County WI,,,0,0,,,0,0,0,0,,,7,24
2009,Green Lake County WI,,,,,,,,,,,,,6,40.2
2009,Greenbrier County WV,0,0,,,15,1762.6,,,,,,,14,50.2
2009,Greene County AL,,,,,14,250.4,,,,,,,0,0
2009,Greene County AR,0,0,,,0,0,,,,,,,20,62.1
2009,Greene County GA,,,,,13,269.7,0,0,,,,,6,75.1
2009,Greene County IA,,,,,,,,,,,,,,
2009,Greene County IL,,,,,,,,,,,,,,
2009,Greene County IN,,,,,,,0,0,0,0,,,9,33.9
2009,Greene County MO,0,0,,,83,1373.7,56,1051.8,19,654.5,,,288,137.9
2009,Greene County MS,,,,,7,183.1,0,0,,,,,,
2009,Greene County NC,,,,,53,761.4,,,,,,,7,83.9
2009,Greene County NY,0,0,,,44,1708.1,44,1959.9,13,3412.1,,,55,149.7
2009,Greene County OH,,,0,0,31,334.8,,,,,,,68,57.5
2009,Greene County PA,,,0,0,9,616.4,,,,,,,7,22.1
2009,Greene County TN,,,0,0,,,,,0,0,,,38,71.2
2009,Greene County VA,,,0,0,,,,,0,0,,,9,67.7
2009,Greenlee County AZ,,,,,,,,,,,,,,
2009,Greensville County VA,,,,,68,1083.7,,,,,,,8,203.5
2009,Greenup County KY,,,,,,,,,,,,,,
2009,Greenville County SC,0,0,,,535,831.1,68,269.3,26,833.1,,,328,122.1
2009,Greenwood County KS,,,,,,,,,,,,,,
2009,Greenwood County SC,,,,,146,836.9,10,403.6,7,2482.3,,,35,96.1
2009,Greer County OK,0,0,,,,,,,0,0,,,,
2009,Gregg County TX,0,0,,,159,848.4,20,178.2,15,1816,,,98,154.7
2009,Gregory County SD,,,,,,,,,,,,,,
2009,Grenada County MS,,,0,0,77,1014.6,,,,,,,,
2009,Griggs County ND,,,,,,,,,,,,,,
2009,Grimes County TX,,,,,20,528.3,5,131.3,,,,,8,57.7
2009,Grundy County IA,,,,,,,,,,,,,,
2009,Grundy County IL,,,,,,,,,,,,,,
2009,Grundy County MO,,,,,,,,,,,,,,
2009,Grundy County TN,,,,,,,0,0,,,,,8,70.5
2009,Guadalupe County NM,,,,,,,0,0,,,,,0,0
2009,Guadalupe County TX,0,0,0,0,7,114,22,67,,,,,26,45.7
2009,Guernsey County OH,0,0,0,0,,,,,0,0,,,14,43.9
2009,Guilford County NC,8,422.4,7,55,1224,1008.7,67,318.5,68,1898.4,0,0,397,167.7
2009,Gulf County FL,,,,,72,2314.4,5,869.6,,,,,18,178.5
2009,Gunnison County CO,,,,,,,,,,,,,,
2009,Guthrie County IA,,,,,,,0,0,,,,,0,0
2009,Gwinnett County GA,0,0,18,30.1,625,470.7,192,201.3,73,1026.4,0,0,366,110.8
2009,Haakon County SD,,,,,,,,,,,,,,
2009,Habersham County GA,,,0,0,6,311.9,6,181.9,,,,,10,33.9
2009,Haines Borough AK,,,,,,,,,,,,,,
