Year,Full Name,13-24 Prev Cases,13-24 Prev Rates,25-34 Prev Cases,25-34 Prev Rates,35-44 Prev Cases,35-44 Prev Rates,45-54 Prev Cases,45-54 Prev Rates,55+ Prev Cases,55+ Prev Rates
2014,Nevada,339,78,1326,327.8,1720,452.8,2639,692.5,1982,266.8
2014,New Hampshire,34,15.9,112,72.2,208,130.9,478,227,362,88.2
2014,New Jersey,1130,82.2,3641,323.7,5963,513.5,11946,899.6,11631,471.8
2014,New Mexico,90,25.7,432,154.2,626,256.1,1015,383.1,895,152.4
2014,New York,4270,135.6,14782,522.1,21668,872.9,41397,1494.7,40917,755.2
2014,North Carolina,1344,82.5,4400,339.6,6191,474.6,9322,680.6,6870,254.2
2014,North Dakota,15,11.2,51,46.8,72,87.5,103,115,51,25.9
2014,Ohio,1084,57.6,3212,218.6,4140,294.5,6606,413,4482,132.8
2014,Oklahoma,242,37.1,920,171.7,1297,275.1,1901,388.4,1203,116.2
2014,Oregon,126,20.7,724,132.8,1349,261.2,2216,433.9,1752,150.2
2014,Pennsylvania,1394,68.6,4405,269.5,6277,415.6,11461,636.2,9431,241.8
2014,Rhode Island,67,36.9,257,185,457,364.9,850,557.3,671,217.2
2014,South Carolina,825,104.7,2388,382.1,3234,543.8,5227,806.2,3966,285.2
2014,South Dakota,11,7.9,71,63.1,118,123.5,182,169.8,117,48.8
2014,Tennessee,804,76.4,2746,318.7,3847,458.8,5164,576.3,3314,181.8
2014,Texas,4033,85.4,14670,372.1,19439,534.4,24433,705.2,15813,262
2014,Utah,65,11.4,379,86,619,161.2,846,277,646,113.4
2014,Vermont,20,19.1,50,69.8,94,131.6,242,264.6,228,113
2014,Virginia,931,69.3,2999,257.5,4131,378.9,6830,578,5562,253.9
2014,Washington,295,26.6,1499,147.1,2692,292.5,4318,455.6,3132,164.9
2014,West Virginia,70,24.9,202,92.6,405,176.7,605,241.2,454,75.7
2014,Wisconsin,262,27.8,860,117.8,1196,173.4,1930,236.9,1518,92
2014,Wyoming,6,6.4,27,33,66,94.7,81,111.1,80,49.3
2015,Alabama,688,86.9,2311,367,2631,438.2,3585,552.4,2951,210.8
2015,Alaska,19,15,81,68.6,133,145.6,242,251.5,178,105.3
2015,Arizona,541,47.6,2145,232.3,3136,371.9,4999,593.9,4099,213.6
2015,Arkansas,281,57.8,860,221.3,1090,298.7,1696,444.4,1243,146.3
2015,California,3291,50.8,16332,280.4,23507,456.3,41094,790.5,37107,380.9
2015,Colorado,238,27.3,1317,159.5,2099,285.1,3813,532,3780,271.2
2015,Connecticut,278,47.3,955,218.2,1617,376.3,3447,643.3,3845,359
2015,Delaware,103,71.1,384,306.7,518,471.1,1047,814.8,1043,363.5
2015,District of Columbia,438,427.1,2055,1306.5,2785,2905.3,4524,5898.8,4476,2986.7
2015,Florida,3586,121.7,13699,525.1,20198,824.6,34828,1268.2,32264,492.3
2015,Georgia,2395,139.2,9690,693.5,10804,791.2,14981,1066.1,11025,439.5
2015,Hawaii,38,18.1,281,136.7,386,218.8,856,477.1,965,228.6
2015,Idaho,25,9,128,59.1,209,103.1,369,186.1,303,68.2
2015,Illinois,1667,79.8,5754,322.5,7165,431.3,10576,608.6,8894,255.2
2015,Indiana,525,46.8,1807,213.3,2330,284.1,3432,391.9,2476,136.1
2015,Iowa,83,15.7,346,88.3,566,154.9,756,190.5,649,71.1
2015,Kansas,104,20.7,450,116.5,634,182.9,899,248.9,709,89.5
2015,Kentucky,287,40.3,1108,194.7,1482,265.4,2142,355.7,1593,126.7
2015,Louisiana,1115,146.1,3854,570.4,4545,800.2,5369,894.2,4346,347.4
2015,Maine,30,15.8,100,65.2,255,166.4,505,258.8,532,116.1
2015,Maryland,1201,128.8,4911,593.4,6173,808.7,10492,1209.4,9497,582.2
2015,Massachusetts,506,45.5,1864,196.3,3316,398.7,7209,738.9,6773,346.9
2015,Michigan,848,50.9,2574,211.1,2782,236.8,4484,327.2,3699,125.2
2015,Minnesota,266,30.8,1209,161.9,1701,252.9,2594,349.6,1946,127.3
2015,Mississippi,587,114.8,1684,430.6,2009,547,2720,708.5,2096,257.2
2015,Missouri,550,56.1,1896,235.5,2476,339.2,3885,484,2940,167.3
2015,Montana,13,8,67,51.2,116,98.5,213,166.5,157,48
2015,Nebraska,76,23.9,304,120.2,521,229.1,668,285.9,443,85.8
2015,Nevada,338,78,1461,352.3,1730,451.9,2752,714.3,2208,286.4
2015,New Hampshire,28,13.2,112,71,191,122.6,424,205.5,391,92.7
2015,New Jersey,1044,76.5,3746,332.7,5624,490,11503,877.7,12505,496.6
2015,New Mexico,96,27.7,460,163.8,614,251,1035,400.5,976,162.4
2015,New York,3837,124.2,15143,530.7,20621,838.8,40172,1470.3,44195,798.7
2015,North Carolina,1353,82.9,4609,350.9,6030,465,9393,682.9,7704,276.7
2015,North Dakota,13,9.7,62,54.3,78,91.6,111,126,65,32.3
2015,Ohio,1035,55.5,3444,231.7,4069,291.7,6634,421.9,5089,148.1
2015,Oklahoma,234,35.8,947,174.7,1321,277.3,1899,393.1,1339,126.7
2015,Oregon,127,20.9,812,145.8,1341,255.8,2297,448.4,1963,163.9
2015,Pennsylvania,1295,64.8,4586,277.3,6045,404.4,11240,635.5,10371,261.5
2015,Rhode Island,54,30.2,259,183.5,442,356.8,818,544.8,750,238.6
2015,South Carolina,742,94.5,2521,393.8,3108,520.5,5218,803.6,4397,305.8
2015,South Dakota,14,10.1,65,57.9,133,137.4,182,174.8,130,52.9
2015,Tennessee,774,73.9,2879,328.7,3734,446.9,5270,589.8,3701,198.3
2015,Texas,4063,85.2,15588,386.4,19552,528.2,24818,710.5,17794,284.9
2015,Utah,68,11.7,396,89.7,637,160.7,815,264.5,718,121.9
2015,Vermont,17,16.3,48,66.8,92,130.4,241,270.5,245,119.1
2015,Virginia,905,67.6,3110,265.9,4016,368.7,6720,573.6,6162,273.7
2015,Washington,289,26.1,1579,150.2,2602,279.5,4405,464.6,3498,178.6
2015,West Virginia,66,24,198,90.9,366,161.3,590,239.2,485,80.1
2015,Wisconsin,234,24.9,889,122.4,1175,170.7,1918,240.6,1635,96.8
2015,Wyoming,11,11.8,32,38.9,67,94.7,89,125.9,86,51.7
2016,Alabama,659,84.5,2415,379.7,2666,448.7,3578,555.7,3266,228.6
2016,Alaska,20,16.1,92,76.3,140,151.9,235,250.3,203,117
2016,Arizona,579,50.8,2218,234.5,3138,368.9,4956,584.9,4535,228.1
2016,Arkansas,277,57.5,948,241.5,1121,307.4,1693,447.2,1379,159.4
2016,California,3307,51.8,17151,288.8,23499,455.3,40297,778,40888,408.9
2016,Colorado,261,29.7,1485,174.4,2163,289.6,3898,543.3,4227,293.9
2016,Connecticut,249,42.6,990,225.9,1525,360.8,3288,627.8,4069,373
2016,Delaware,85,59.5,408,321,500,458.1,1021,802.5,1127,379.5
2016,District of Columbia,372,366.8,2067,1285.9,2789,2812.3,4344,5628.6,4811,3157.4
2016,Florida,3462,117.8,14151,525.6,19934,804.3,34293,1241.3,35383,521.4
2016,Georgia,2403,139.4,10263,719.8,10734,788.1,14944,1056.2,12245,472.8
2016,Hawaii,43,20.7,274,131.9,379,213.6,776,437.2,1047,243.4
2016,Idaho,32,11.3,135,61,211,101.9,363,182.7,352,76.6
2016,Illinois,1562,75.9,5994,336.5,7063,429.6,10325,603.5,9666,272.3
2016,Indiana,494,44.3,1901,222.1,2285,280.4,3400,392.8,2802,150.8
2016,Iowa,99,18.8,358,90.9,567,154.4,789,202.9,730,78.7
2016,Kansas,108,21.6,483,125.3,624,179.3,920,260.5,782,96.8
2016,Kentucky,272,38.5,1194,207.5,1481,267.8,2107,353.7,1792,139.9
2016,Louisiana,1080,144.2,3987,586.1,4714,823.9,5317,900.5,4834,377.8
2016,Maine,31,16.6,114,73.2,285,188.3,495,259.5,606,129.4
2016,Maryland,1082,117.4,4883,588.2,5940,781.1,9831,1149.2,10191,609.8
2016,Massachusetts,471,42.4,1954,203,3214,389.1,6931,721,7409,371.2
2016,Michigan,826,50.4,2845,227.8,2878,248,4511,334.4,4177,138.7
2016,Minnesota,276,31.9,1237,165.1,1753,258.3,2561,352.1,2184,139.2
2016,Mississippi,540,107.3,1713,435.7,2010,549.9,2707,712.4,2267,273.1
2016,Missouri,525,54.1,1957,241.2,2426,332.7,3817,484.1,3277,182.6
2016,Montana,14,8.6,69,51.9,106,88.6,209,166.7,185,55.2
2016,Nebraska,74,23.1,307,120.9,511,221.8,692,302.1,488,92.6
2016,Nevada,316,72.9,1619,380.8,1800,466.1,2794,716.8,2420,303.3
2016,New Hampshire,28,13.3,112,69.4,190,123.9,413,204.7,423,97.4
2016,New Jersey,954,70.5,3867,341.5,5380,474.2,10860,841.9,13367,520.3
2016,New Mexico,102,29.7,475,167.8,620,253.1,1013,400.9,1065,173.3
2016,New York,3457,113.9,15680,545.7,20371,837.3,38535,1433.5,47507,842.9
2016,North Carolina,1334,81.3,4861,362.1,5870,455.8,9435,681.6,8501,296.5
2016,North Dakota,16,12.2,72,62.8,86,99.8,113,132.7,84,41
2016,Ohio,1002,54.3,3738,248.1,4077,295,6589,425.7,5742,164.2
2016,Oklahoma,232,35.7,1024,187.3,1301,271.6,1857,389.6,1501,139.4
2016,Oregon,123,20.2,798,138.2,1311,245,2271,440.6,2195,178.6
2016,Pennsylvania,1242,63,4896,293,6175,417.1,11505,663.1,11799,292.7
2016,Rhode Island,60,34,273,190.2,443,359.9,807,549.2,821,256.4
2016,South Carolina,728,93.2,2637,403,3084,515.1,5133,788.7,4823,324.6
2016,South Dakota,16,11.5,58,51.2,138,139.9,177,174,147,58.4
2016,Tennessee,719,69,2855,318.7,3580,431.2,5082,568.7,3947,206.7
2016,Texas,4009,83.5,16452,399.3,19683,524.6,24809,703.6,19727,305.9
2016,Utah,80,13.6,393,87.3,632,154.5,826,264.2,777,127.5
2016,Vermont,17,16.4,54,74.8,89,128.1,224,259.6,272,129.7
2016,Virginia,802,60.1,3346,284.6,3944,363,6574,566.6,6693,289.7
2016,Washington,294,26.6,1613,148,2583,272.6,4364,460.3,3860,191.2
2016,West Virginia,47,17.4,217,99.5,349,156.8,585,241,551,90.2
2016,Wisconsin,238,25.5,937,128.9,1140,165.9,1877,240.9,1807,104.5
2016,Wyoming,13,14.2,45,55.2,62,87.1,91,132.8,99,58.4
2017,Alabama,661,85.8,2568,401.2,2670,451.2,3636,571.3,3589,246.5
2017,Alaska,21,17.4,102,84.8,141,151.6,223,244.6,233,131.1
2017,Arizona,544,47.7,2378,246.4,3183,368.6,4876,573.7,5081,247.2
2017,Arkansas,281,58.6,1034,261.5,1142,311.8,1641,438.3,1536,174.4
2017,California,3254,51.5,17637,293.8,23718,455.9,38856,756.7,44688,436.8
2017,Colorado,285,32.3,1523,174.4,2195,288.6,3697,517.3,4652,314.5
2017,Connecticut,245,42.2,998,226.5,1521,361.2,3189,624.9,4375,394.5
2017,Delaware,91,63.9,403,314.9,512,467.2,1019,815,1260,410.9
2017,District of Columbia,339,335.9,2055,1259.3,2711,2647.7,4094,5355.4,5117,3326.1
2017,Florida,3331,113.2,14632,532.3,19911,790.8,33136,1199.5,39024,557.5
2017,Georgia,2304,133.4,10820,745.8,10964,803.5,14817,1046,13623,510.6
2017,Hawaii,38,18.7,275,133.7,386,216.1,699,401.3,1126,258.2
2017,Idaho,33,11.5,143,63.1,223,104.7,344,172.5,402,84.4
2017,Illinois,1455,71.6,6093,343,7011,428.1,10048,598.4,10469,290.2
2017,Indiana,457,41.2,2011,231.7,2284,279.8,3344,391.8,3122,164.9
2017,Iowa,114,21.7,382,96.4,554,148.6,790,207.6,831,88.1
2017,Kansas,124,25,481,125.2,613,174.4,896,259.7,883,107.4
2017,Kentucky,266,37.8,1258,216.3,1509,274.1,2088,355.4,1987,152.3
2017,Louisiana,1003,136.3,4118,609.7,4731,820.7,5216,902.5,5356,411.1
2017,Maine,33,17.9,118,74.6,265,175.2,497,267,663,138.6
2017,Maryland,1038,113.4,4931,592.5,5956,778.8,9499,1131.1,11012,644.7
2017,Massachusetts,462,41.6,2069,211.7,3205,386.1,6554,694.8,8084,396.8
2017,Michigan,780,48.1,3014,236.5,2923,252.4,4382,331.4,4568,149
2017,Minnesota,273,31.6,1256,166.2,1761,254.2,2561,360.5,2453,152.6
2017,Mississippi,496,99.6,1741,441.1,2034,557.3,2675,712.7,2453,290
2017,Missouri,505,52.5,2051,250.1,2389,325.3,3662,474.9,3701,202.2
2017,Montana,17,10.5,69,50.8,128,104,202,164.4,209,60.9
2017,Nebraska,66,20.6,330,129.2,511,218.2,675,300.4,554,103.2
2017,Nevada,307,70.5,1766,406.1,1916,487.6,2873,732.3,2747,333
2017,New Hampshire,24,11.5,115,69.4,188,122.8,403,205,459,102.9
2017,New Jersey,892,66.3,3970,347.5,5247,463.3,10378,820,14404,551.1
2017,New Mexico,107,31.6,497,174.9,639,258.7,996,404.4,1189,189.3
2017,New York,3108,104.1,15968,555.4,20178,831.8,36459,1387.2,50782,887.1
2017,North Carolina,1249,76.1,5158,376.7,5891,457.2,9206,665,9449,320.4
2017,North Dakota,18,13.9,79,69.1,96,108.9,120,146.1,94,45.1
2017,Ohio,962,52.5,3987,261.1,4150,300.4,6370,419.3,6430,180.9
2017,Oklahoma,202,31.3,1079,197.6,1300,269,1818,387.7,1685,153.9
2017,Oregon,123,20.2,820,139.3,1317,240.3,2203,427.7,2416,192.2
2017,Pennsylvania,1184,60.8,4993,296.1,6104,411.6,10614,625.6,12625,308.7
2017,Rhode Island,59,33.8,282,195.5,444,360.4,830,579.5,932,285.8
2017,South Carolina,673,86.2,2794,420.1,3107,514.8,4959,762.9,5325,347.8
2017,South Dakota,18,12.8,69,59.9,141,139.1,174,174.9,166,64.4
2017,Tennessee,701,67.4,2955,322.9,3556,426.6,5027,564.4,4373,224.1
2017,Texas,3873,80.3,17359,414.8,20145,528.7,24786,699.5,21936,330.2
2017,Utah,81,13.5,402,87.7,614,145.4,797,251.2,863,136.9
2017,Vermont,19,18.5,58,79.5,98,140.5,218,260.7,300,140.3
2017,Virginia,772,57.9,3545,299.4,4027,369,6434,561.4,7371,311.5
2017,Washington,286,25.8,1669,148.3,2630,269.9,4279,453.3,4341,209.3
2017,West Virginia,54,20.4,213,98.2,353,161.2,585,244.8,605,98.4
2017,Wisconsin,256,27.6,983,134.3,1149,165.6,1827,240.6,2001,113.2
2017,Wyoming,10,11.2,47,59.2,70,97.9,88,132.3,111,64.4
2008,Abbeville County SC,,,8,297.3,15,466.3,14,370.2,,
2008,Acadia Parish LA,,,16,204.3,22,293.6,22,254.7,,
2008,Accomack County VA,0,0,15,346.1,38,842,25,420.7,22,188.3
2008,Ada County ID,,,,,,,,,,
2008,Adair County IA,0,0,0,0,0,0,0,0,0,0
2008,Adair County KY,,,,,,,,,,
2008,Adair County MO,,,,,5,214.5,,,,
2008,Adair County OK,,,0,0,,,,,,
2008,Adams County CO,23,34.3,78,102.4,198,308.5,170,298.6,93,126.5
2008,Adams County IA,0,0,0,0,0,0,0,0,0,0
2008,Adams County ID,,,,,,,,,,
2008,Adams County IL,,,,,,,,,,
2008,Adams County IN,0,0,,,,,,,,
2008,Adams County MS,,,15,461.1,22,664.9,33,674.3,,
2008,Adams County ND,,,,,,,,,,
2008,Adams County NE,0,0,,,,,5,105.5,,
2008,Adams County OH,0,0,,,,,,,,
2008,Adams County PA,,,18,165.5,17,115.6,14,89.4,,
2008,Adams County WA,0,0,,,,,,,0,0
2008,Adams County WI,0,0,,,,,13,380,5,66.8
2008,Addison County VT,,,,,,,,,,
2008,Aiken County SC,13,54.3,56,303.2,104,525.1,114,486.1,58,133.8
2008,Aitkin County MN,,,,,,,,,,
2008,Alachua County FL,48,59.5,143,547.9,183,704,218,760.9,147,302.7
2008,Alamance County NC,16,67.6,41,217.5,82,388.4,94,449.5,49,131.6
2008,Alameda County CA,143,65.2,500,211.2,1262,547.8,1557,713.3,983,310.7
2008,Alamosa County CO,,,0,0,,,,,0,0
2008,Albany County NY,40,60,102,343.4,333,864,397,885.1,170,222.9
2008,Albany County WY,,,9,226,,,5,150.7,,
2008,Albemarle County VA,5,27,10,79.1,24,203.1,21,151.7,24,103.9
2008,Alcona County MI,,,,,,,,,,
2008,Alcorn County MS,0,0,5,105.8,9,189.6,12,240.2,5,49.4
2008,Aleutians East Borough AK,,,,,,,,,,
2008,Aleutians West Census Area AK,,,,,,,,,,
2008,Alexander County IL,,,,,,,,,,
2008,Alexander County NC,,,,,8,141.1,10,182.6,5,50.5
2008,Alexandria City VA,16,108.7,118,330.8,387,1593.5,388,2177.5,218,717
2008,Alfalfa County OK,,,,,,,,,,
2008,Alger County MI,,,,,,,,,,
2008,Allamakee County IA,,,,,,,,,,
2008,Allegan County MI,,,,,18,112.5,31,167.6,12,44.3
2008,Allegany County MD,,,,,,,,,,
2008,Allegany County NY,,,,,8,149.1,10,140.9,,
2008,Alleghany County NC,,,,,,,,,,
2008,Alleghany County VA,0,0,,,,,,,7,126.4
2008,Allegheny County PA,99,52.6,233,145.2,630,407.7,764,398.8,347,98.3
2008,Allen County IN,9,15.8,55,111.9,140,295.4,124,244.7,46,58.6
2008,Allen County KS,0,0,,,,,,,0,0
2008,Allen County KY,,,,,,,,,,
2008,Allen County OH,7,39.2,32,258.5,42,326.3,49,313.3,16,57.9
2008,Allen Parish LA,,,19,465,45,1129,34,999.7,,
2008,Allendale County SC,,,,,21,1543,18,1244.8,12,451.6
2008,Alpena County MI,,,,,,,,,,
2008,Alpine County CA,,,,,,,,,,
2008,Amador County CA,,,,,,,,,,
2008,Amelia County VA,,,,,,,0,0,,
2008,Amherst County VA,,,9,264.5,8,181.4,10,201.8,,
2008,Amite County MS,,,5,331.1,,,,,,
2008,Anchorage Municipality AK,,,,,,,,,,
2008,Anderson County KS,,,,,,,,,,
2008,Anderson County KY,,,,,,,,,,
2008,Anderson County SC,12,43.5,27,122,94,375.8,83,308.4,31,62.5
2008,Anderson County TN,,,5,61,21,209.7,19,167.2,,
2008,Anderson County TX,,,58,563.9,44,455.5,40,530.9,,
2008,Andrew County MO,,,,,,,,,,
2008,Andrews County TX,,,,,,,,,,
2008,Androscoggin County ME,,,,,,,,,,
2008,Angelina County TX,,,28,254.2,31,287.1,25,225.7,,
2008,Anne Arundel County MD,52,61.5,131,197.1,354,455.2,427,524.1,171,143.7
2008,Anoka County MN,15,28.3,36,79.7,65,125.2,50,92.2,28,43.2
2008,Anson County NC,,,15,452.4,38,1054.4,18,489.8,,
2008,Antelope County NE,,,,,,,,,,
2008,Antrim County MI,0,0,,,,,0,0,,
2008,Apache County AZ,,,5,68.4,17,221.3,12,130,,
2008,Appanoose County IA,,,,,,,,,,
2008,Appling County GA,,,,,5,208.7,5,195.6,,
2008,Appomattox County VA,,,0,0,5,255.2,,,0,0
2008,Aransas County TX,0,0,,,5,193.9,5,142.2,,
2008,Arapahoe County CO,25,28.5,147,185.6,325,408.4,304,364.7,132,109.6
2008,Archer County TX,,,,,,,,,,
2008,Archuleta County CO,,,,,,,,,,
2008,Arenac County MI,,,,,0,0,,,,
2008,Arkansas County AR,,,,,7,297.6,10,351.7,,
2008,Arlington County VA,18,65.6,134,228.6,381,1155.5,426,1704.9,239,612.3
2008,Armstrong County PA,,,,,6,67,14,120.6,7,32.4
2008,Armstrong County TX,0,0,0,0,0,0,0,0,0,0
2008,Aroostook County ME,,,,,,,,,,
2008,Arthur County NE,,,,,,,,,0,0
2008,Ascension Parish LA,5,30.5,33,216.5,43,264,39,267.6,14,76.2
2008,Ashe County NC,,,,,,,,,0,0
2008,Ashland County OH,,,,,,,,,,
2008,Ashland County WI,0,0,,,,,0,0,,
2008,Ashley County AR,0,0,,,,,7,222.2,,
2008,Ashtabula County OH,,,6,55.3,19,138.4,14,86.4,,
2008,Asotin County WA,0,0,,,,,,,,
2008,Assumption Parish LA,,,0,0,12,377.8,,,,
2008,Atascosa County TX,0,0,5,102,11,186,6,99.2,6,58.8
2008,Atchison County KS,,,0,0,,,,,,
2008,Atchison County MO,,,,,,,,,,
2008,Athens County OH,,,5,91.2,10,160.4,9,132.6,,
2008,Atkinson County GA,,,,,,,,,,
2008,Atlantic County NJ,36,84.6,111,350.4,416,1094.7,594,1368.6,269,383.5
2008,Atoka County OK,0,0,0,0,,,,,0,0
2008,Attala County MS,,,6,273.6,13,513.6,13,512.6,,
2008,Audrain County MO,,,5,162.4,13,376.2,8,221.7,,
2008,Audubon County IA,,,,,,,,,,
2008,Auglaize County OH,0,0,,,5,79.1,5,69,,
2008,Augusta County VA,,,,,19,184.4,24,202.4,6,30.3
2008,Aurora County SD,,,,,,,,,,
2008,Austin County TX,,,8,280.1,,,9,215.8,7,93.4
2008,Autauga County AL,6,71.5,8,133.9,25,318.2,31,424.1,5,45.7
2008,Avery County NC,0,0,0,0,,,0,0,,
2008,Avoyelles Parish LA,,,23,394.9,50,885.6,43,741,,
2008,Baca County CO,,,,,,,,,,
2008,Bacon County GA,,,12,801.1,11,740.2,9,647,,
2008,Bailey County TX,,,,,,,,,,
2008,Baker County FL,,,9,240.9,30,787.8,25,665.2,,
2008,Baker County GA,,,11,2165.4,11,1903.1,10,1736.1,,
2008,Baker County OR,,,,,,,,,,
2008,Baldwin County AL,16,62.7,44,217.3,102,436.5,65,251.7,30,57.5
2008,Baldwin County GA,10,85.8,47,835,78,1227.4,48,746.4,17,165.5
2008,Ballard County KY,,,,,,,,,,
2008,Baltimore City MD,549,492.8,1190,1087.3,3001,3657.3,4318,4906.5,2002,1407.3
2008,Baltimore County MD,164,128.1,376,348,872,817.8,989,828.2,427,209.6
2008,Bamberg County SC,8,263.9,21,1376.1,34,1955.1,31,1523.3,15,341.5
2008,Bandera County TX,0,0,,,,,,,5,70.9
2008,Banks County GA,,,7,319.5,13,528.9,11,443.7,,
2008,Banner County NE,0,0,,,,,0,0,0,0
2008,Bannock County ID,,,,,,,,,,
2008,Baraga County MI,,,,,,,,,,
2008,Barber County KS,,,,,,,,,,
2008,Barbour County AL,8,160.4,16,403,33,774.8,18,435.8,6,77.6
2008,Barbour County WV,,,,,,,0,0,0,0
2008,Barnes County ND,,,,,,,,,,
2008,Barnstable County MA,,,,,,,,,,
2008,Barnwell County SC,,,10,396.8,32,1082.5,32,928.6,,
2008,Barren County KY,,,,,,,,,,
2008,Barron County WI,0,0,,,,,5,66.9,,
2008,Barrow County GA,5,46.1,21,178.8,20,182.1,18,202.5,8,62.2
2008,Barry County MI,0,0,,,8,98.6,8,81,,
2008,Barry County MO,,,0,0,,,,,,
2008,Bartholomew County IN,0,0,5,53,10,93.6,20,183.9,6,30.7
2008,Barton County KS,5,109.5,,,6,199.7,5,114.5,,
2008,Barton County MO,,,,,,,,,,
2008,Bartow County GA,11,73.2,25,201.3,52,349.5,49,358.6,18,92.4
2008,Bastrop County TX,6,52.2,8,92.7,25,233.4,21,176.2,17,100.1
2008,Bates County MO,0,0,,,,,5,196.9,0,0
2008,Bath County KY,,,,,,,,,,
2008,Bath County VA,,,,,,,,,,
2008,Baxter County AR,,,0,0,11,258.7,7,121.4,,
2008,Bay County FL,10,39.2,66,300.7,98,446.7,98,397,47,110
2008,Bay County MI,,,,,12,85.9,25,146.6,11,35.4
2008,Bayfield County WI,,,0,0,0,0,6,225.4,,
2008,Baylor County TX,,,,,,,,,,
2008,Beadle County SD,,,,,,,,,,
2008,Bear Lake County ID,,,,,,,,,,
2008,Beaufort County NC,8,127,11,242.6,26,479.1,32,460.7,23,147.6
2008,Beaufort County SC,22,86,50,300.4,97,577,93,529.8,44,87.3
2008,Beauregard Parish LA,,,6,128.6,13,267.8,9,187,,
2008,Beaver County OK,,,,,,,,,,
2008,Beaver County PA,,,6,33.7,20,90.8,43,147.7,,
2008,Beaver County UT,,,,,,,,,,
2008,Beaverhead County MT,0,0,0,0,0,0,0,0,0,0
2008,Becker County MN,,,,,,,,,,
2008,Beckham County OK,0,0,0,0,6,214.9,,,,
2008,Bedford County PA,0,0,,,5,73,,,6,39
2008,Bedford County TN,,,5,74.6,8,126.7,7,114.7,,
2008,Bedford County VA,,,,,13,119.8,16,128,7,32.9
2008,Bee County TX,5,79.9,39,583.1,79,1766.2,43,1127.1,8,130.6
2008,Belknap County NH,,,,,,,,,,
2008,Bell County KY,,,,,,,,,,
2008,Bell County TX,34,56.1,75,175.9,102,286.6,83,253.5,24,48.8
2008,Belmont County OH,,,,,13,146.5,12,108.7,5,23.8
2008,Beltrami County MN,,,,,,,,,0,0
2008,Ben Hill County GA,,,,,,,14,599.3,9,204.9
2008,Benewah County ID,,,,,,,,,,
2008,Bennett County SD,,,,,,,,,,
2008,Bennington County VT,,,,,,,,,,
2008,Benson County ND,,,,,,,,,,
2008,Bent County CO,0,0,0,0,0,0,0,0,0,0
2008,Benton County AR,5,14.6,19,57.4,44,136.8,53,186.3,18,38
2008,Benton County IA,,,,,,,,,,
2008,Benton County IN,,,,,0,0,,,0,0
2008,Benton County MN,0,0,,,,,,,,
2008,Benton County MO,,,0,0,,,,,,
2008,Benton County MS,,,,,,,,,0,0
2008,Benton County OR,,,,,13,149.8,9,80.6,,
2008,Benton County TN,0,0,,,,,,,,
2008,Benton County WA,,,6,30.6,28,132,31,124.9,,
2008,Benzie County MI,,,,,,,,,,
2008,Bergen County NJ,47,36.4,130,129.6,417,307.8,656,449.5,330,137.5
2008,Berkeley County SC,10,31.4,29,120.5,72,297.6,80,328.9,40,116.9
2008,Berkeley County WV,6,40.1,10,64.7,25,161.3,40,266.6,28,122.1
2008,Berks County PA,22,32.6,103,217.5,268,471.6,282,461.1,133,128.3
2008,Berkshire County MA,,,,,,,,,,
2008,Bernalillo County NM,37,36.1,125,123.6,326,392,325,365.4,145,99.4
2008,Berrien County GA,5,181.5,5,225.3,8,357.8,8,343.2,6,140
2008,Berrien County MI,13,50.7,27,159.1,98,476.8,64,259.7,24,52.8
2008,Bertie County NC,,,,,21,863.1,19,606.6,13,229.7
2008,Bethel Census Area AK,,,,,,,,,,
2008,Bexar County TX,179,61.7,685,282.4,1315,589.7,1196,571.7,457,142.6
2008,Bibb County AL,,,,,6,182.2,,,,
2008,Bibb County GA,54,202.9,154,747.7,287,1484.7,262,1240.2,115,309.6
2008,Bienville Parish LA,,,9,597.2,12,683.8,6,276.8,,
2008,Big Horn County MT,0,0,0,0,0,0,6,351.7,0,0
2008,Big Horn County WY,,,,,,,,,,
2008,Big Stone County MN,0,0,0,0,0,0,0,0,0,0
2008,Billings County ND,,,,,,,,,,
2008,Bingham County ID,,,,,,,,,,
2008,Black Hawk County IA,,,9,68.7,23,165.4,29,171.6,,
2008,Blackford County IN,,,,,,,,,,
2008,Bladen County NC,,,16,432.2,26,650.2,23,467.1,,
2008,Blaine County ID,,,,,,,,,,
2008,Blaine County MT,,,,,,,,,,
2008,Blaine County NE,,,,,,,,,0,0
2008,Blaine County OK,0,0,5,255,,,9,514.6,,
2008,Blair County PA,,,,,22,138.9,30,157.4,18,46.9
2008,Blanco County TX,,,,,,,,,,
2008,Bland County VA,,,,,,,,,,
2008,Bleckley County GA,,,8,582.2,13,828.6,15,925.4,,
2008,Bledsoe County TN,,,,,,,,,,
2008,Blount County AL,0,0,8,109.3,15,178.7,6,73.4,5,32.8
2008,Blount County TN,,,10,69.2,32,181.3,20,108.5,,
2008,Blue Earth County MN,,,5,69.8,5,78.9,9,119.5,,
2008,Boise County ID,,,,,,,,,,
2008,Bolivar County MS,20,269.2,29,555.1,31,711.2,26,558.2,9,108
2008,Bollinger County MO,,,,,,,,,,
2008,Bon Homme County SD,,,,,,,,,,
2008,Bond County IL,,,,,,,,,,
2008,Bonner County ID,,,,,,,,,,
2008,Bonneville County ID,,,,,,,,,,
2008,Boone County AR,,,0,0,7,148,5,99.5,,
2008,Boone County IA,0,0,,,,,,,,
