Year,Full Name,M2F Prev Cases,ID Prev Cases,M2M Prev Cases,M2MID Prev Cases,O Prev Cases
2008,Bennington County VT,,,,,
2008,Benson County ND,,,,,
2008,Bent County CO,0,0,0,0,0
2008,Benton County AR,33,16,71,13,5
2008,Benton County IA,,,,,
2008,Benton County IN,0,0,5,,
2008,Benton County MN,,,,0,
2008,Benton County MO,,0,7,,0
2008,Benton County MS,,0,6,0,
2008,Benton County OR,8,,21,,0
2008,Benton County TN,,,,,0
2008,Benton County WA,18,8,38,,
2008,Benzie County MI,,,,,
2008,Bergen County NJ,419,374,689,62,37
2008,Berkeley County SC,84,29,101,11,6
2008,Berkeley County WV,23,28,42,,
2008,Berks County PA,240,318,180,54,16
2008,Berkshire County MA,,,,,
2008,Bernalillo County NM,116,87,635,112,8
2008,Berrien County GA,12,,17,,0
2008,Berrien County MI,115,20,77,,
2008,Bertie County NC,27,9,19,,
2008,Bethel Census Area AK,,,,,
2008,Bexar County TX,616,383,2552,254,27
2008,Bibb County AL,7,0,9,,
2008,Bibb County GA,357,119,351,38,8
2008,Bienville Parish LA,13,,13,0,
2008,Big Horn County MT,0,,,0,0
2008,Big Horn County WY,,,,,
2008,Big Stone County MN,0,0,0,0,0
2008,Billings County ND,,,,,
2008,Bingham County ID,,,,,
2008,Black Hawk County IA,20,12,31,,
2008,Blackford County IN,,,,,
2008,Bladen County NC,35,,32,,0
2008,Blaine County ID,,,,,
2008,Blaine County MT,,,,,
2008,Blaine County NE,0,0,0,0,0
2008,Blaine County OK,,,5,7,
2008,Blair County PA,9,8,51,,
2008,Blanco County TX,,,,,
2008,Bland County VA,,,,,
2008,Bleckley County GA,27,,9,,0
2008,Bledsoe County TN,,,,,
2008,Blount County AL,8,,20,,0
2008,Blount County TN,13,,53,6,
2008,Blue Earth County MN,10,,12,,0
2008,Boise County ID,,,,,
2008,Bolivar County MS,52,,43,,6
2008,Bollinger County MO,,,,,
2008,Bon Homme County SD,,,,,
2008,Bond County IL,,,,,
2008,Bonner County ID,,,,,
2008,Bonneville County ID,,,,,
2008,Boone County AR,5,,,5,0
2008,Boone County IA,,0,7,,0
2008,Boone County IL,,,,,
2008,Boone County IN,5,,20,,0
2008,Boone County KY,15,6,36,,
2008,Boone County MO,38,10,123,,
2008,Boone County NE,,,,,
2008,Boone County WV,,,6,0,0
2008,Borden County TX,,,,,
2008,Bosque County TX,,,7,0,0
2008,Bossier Parish LA,39,14,56,,
2008,Botetourt County VA,,,7,0,0
2008,Bottineau County ND,,,,,
2008,Boulder County CO,48,26,290,40,5
2008,Boundary County ID,,,,,
2008,Bourbon County KS,,0,,0,
2008,Bourbon County KY,,,,,
2008,Bowie County TX,33,34,60,,
2008,Bowman County ND,,,,,
2008,Box Butte County NE,,,,,
2008,Box Elder County UT,0,,10,,0
2008,Boyd County KY,,,,,
2008,Boyd County NE,0,0,0,0,0
2008,Boyle County KY,,,,,
2008,Bracken County KY,,,,,
2008,Bradford County FL,32,26,38,,
2008,Bradford County PA,7,,11,,6
2008,Bradley County AR,,,,,0
2008,Bradley County TN,21,9,66,,
2008,Branch County MI,0,,12,,0
2008,Brantley County GA,6,0,8,0,0
2008,Braxton County WV,,,,,0
2008,Brazoria County TX,61,48,139,,
2008,Brazos County TX,87,33,87,,
2008,Breathitt County KY,,,,,
2008,Breckinridge County KY,,,,,
2008,Bremer County IA,,,,,
2008,Brevard County FL,384,162,435,64,30
2008,Brewster County TX,0,0,0,0,0
2008,Briscoe County TX,,,,,
2008,Bristol Bay Borough AK,,,,,
2008,Bristol City VA,6,,19,,
2008,Bristol County MA,,,,,
2008,Bristol County RI,,,19,,0
2008,Broadwater County MT,0,0,0,0,0
2008,Bronx County NY,6924,7158,4886,1086,685
2008,Brooke County WV,,0,,0,0
2008,Brookings County SD,,,,,
2008,Brooks County GA,51,9,31,,
2008,Brooks County TX,,,,0,0
2008,Broome County NY,98,76,103,22,6
2008,Broomfield County CO,,,11,,0
2008,Broward County FL,6166,1220,6072,551,213
2008,Brown County IL,,,,,
2008,Brown County IN,,,,0,0
2008,Brown County KS,,,,,
2008,Brown County MN,,,5,0,
2008,Brown County NE,0,0,0,0,0
2008,Brown County OH,,0,13,,0
2008,Brown County SD,,,,,
2008,Brown County TX,7,15,6,16,0
2008,Brown County WI,18,11,97,,
2008,Brule County SD,,,,,
2008,Brunswick County NC,39,11,57,,
2008,Brunswick County VA,18,13,17,13,0
2008,Bryan County GA,5,,15,,0
2008,Bryan County OK,,,15,,0
2008,Buchanan County IA,,,,,
2008,Buchanan County MO,19,18,72,17,0
2008,Buchanan County VA,,,11,,
2008,Buckingham County VA,12,20,24,12,0
2008,Bucks County PA,158,85,335,39,6
2008,Buena Vista City VA,,,,,
2008,Buena Vista County IA,,0,,,0
2008,Buffalo County NE,5,,7,,0
2008,Buffalo County SD,,,,,
2008,Buffalo County WI,,,,,
2008,Bullitt County KY,,,16,,0
2008,Bulloch County GA,70,23,59,,
2008,Bullock County AL,13,,10,,0
2008,Buncombe County NC,84,69,235,,
2008,Bureau County IL,,,,,
2008,Burke County GA,39,,42,,0
2008,Burke County NC,15,10,41,,
2008,Burke County ND,,,,,
2008,Burleigh County ND,,,,,
2008,Burleson County TX,,,7,0,
2008,Burlington County NJ,209,194,282,51,11
2008,Burnet County TX,5,9,15,,
2008,Burnett County WI,,,,,0
2008,Burt County NE,,,,,
2008,Butler County AL,15,,12,,0
2008,Butler County IA,,,,,
2008,Butler County KS,,,15,5,0
2008,Butler County KY,,,,,
2008,Butler County MO,10,,10,,0
2008,Butler County NE,,,,,
2008,Butler County OH,51,19,139,,
2008,Butler County PA,11,,32,,
2008,Butte County CA,37,35,85,22,5
2008,Butte County ID,,,,,
2008,Butte County SD,,,,,
2008,Butts County GA,69,30,103,14,0
2008,Cabarrus County NC,72,27,95,,
2008,Cabell County WV,32,18,88,10,0
2008,Cache County UT,5,,17,,
2008,Caddo County OK,8,8,17,,
2008,Caddo Parish LA,212,72,328,46,14
2008,Calaveras County CA,,,,,
2008,Calcasieu Parish LA,148,77,181,50,6
2008,Caldwell County KY,,,,,
2008,Caldwell County MO,,,,,
2008,Caldwell County NC,12,,28,,0
2008,Caldwell County TX,10,,21,,0
2008,Caldwell Parish LA,,0,5,,
2008,Caledonia County VT,,,,,
2008,Calhoun County AL,52,22,72,10,0
2008,Calhoun County AR,,,,,
2008,Calhoun County FL,11,13,19,10,0
2008,Calhoun County GA,16,,27,,0
2008,Calhoun County IA,,,,,
2008,Calhoun County IL,,,,,
2008,Calhoun County MI,38,12,48,,
2008,Calhoun County MS,,0,,0,0
2008,Calhoun County SC,12,,9,,0
2008,Calhoun County TX,,0,7,,0
2008,Calhoun County WV,,,,,
2008,Callahan County TX,0,0,6,0,0
2008,Callaway County MO,14,31,47,32,0
2008,Calloway County KY,,,,,
2008,Calumet County WI,,,,,
2008,Calvert County MD,41,6,24,0,0
2008,Camas County ID,,,,,
2008,Cambria County PA,19,30,42,,
2008,Camden County GA,21,11,27,,
2008,Camden County MO,,,6,0,0
2008,Camden County NC,,0,,,0
2008,Camden County NJ,481,414,576,98,28
2008,Cameron County PA,,,,,
2008,Cameron County TX,126,65,260,39,5
2008,Cameron Parish LA,,,,,
2008,Camp County TX,,,,,0
2008,Campbell County KY,17,5,51,,
2008,Campbell County SD,,,,,
2008,Campbell County TN,5,,,,
2008,Campbell County VA,17,8,18,,
2008,Campbell County WY,,,,0,
2008,Canadian County OK,16,10,51,,
2008,Candler County GA,,,7,,0
2008,Cannon County TN,,,7,,0
2008,Canyon County ID,,,,,
2008,Cape Girardeau County MO,6,,33,,
2008,Cape May County NJ,58,68,54,,
2008,Carbon County MT,,,,,
2008,Carbon County PA,22,,13,,0
2008,Carbon County UT,,,,,
2008,Carbon County WY,,,,,0
2008,Caribou County ID,,,,,
2008,Carlisle County KY,,,,,
2008,Carlton County MN,,,,0,
2008,Caroline County MD,,,,,
2008,Caroline County VA,18,,13,,0
2008,Carroll County AR,6,,21,,0
2008,Carroll County GA,54,14,109,,
2008,Carroll County IA,,,,,
2008,Carroll County IL,,,,,
2008,Carroll County IN,,,,,
2008,Carroll County KY,,,,,
2008,Carroll County MD,24,33,45,,
2008,Carroll County MO,,,,,
2008,Carroll County MS,8,,7,,0
2008,Carroll County NH,,,,,
2008,Carroll County OH,,,,0,0
2008,Carroll County TN,5,,13,,0
2008,Carroll County VA,,,,,0
2008,Carson City NV,15,50,43,,
2008,Carson County TX,,,,,
2008,Carter County KY,,,,,
2008,Carter County MO,,,,,
2008,Carter County MT,0,0,0,0,0
2008,Carter County OK,,7,15,,0
2008,Carter County TN,10,7,17,,
2008,Carteret County NC,15,9,21,5,0
2008,Carver County MN,6,,21,,
2008,Cascade County MT,5,,9,,0
2008,Casey County KY,,,,,
2008,Cass County IA,,0,,,0
2008,Cass County IL,,,,,
2008,Cass County IN,7,,17,,0
2008,Cass County MI,9,,15,,
2008,Cass County MN,,,,0,0
2008,Cass County MO,6,,27,,0
2008,Cass County ND,,,,,
2008,Cass County NE,,,6,0,
2008,Cass County TX,8,0,12,,
2008,Cassia County ID,,,,,
2008,Castro County TX,,,,,
2008,Caswell County NC,10,7,14,,
2008,Catahoula Parish LA,13,,,0,0
2008,Catawba County NC,42,16,90,,
2008,Catoosa County GA,9,,27,,
2008,Catron County NM,,,,,
2008,Cattaraugus County NY,23,28,17,,
2008,Cavalier County ND,,,,,
2008,Cayuga County NY,39,68,47,19,5
2008,Cecil County MD,22,27,38,,
2008,Cedar County IA,,,,,
2008,Cedar County MO,0,0,,,0
2008,Cedar County NE,0,0,0,0,0
2008,Centre County PA,27,32,46,14,0
2008,Cerro Gordo County IA,5,,7,,0
2008,Chaffee County CO,0,,,,0
2008,Chambers County AL,31,7,35,,
2008,Chambers County TX,,,5,,0
2008,Champaign County IL,,,,,
2008,Champaign County OH,7,,11,,0
2008,Chariton County MO,,,,,
2008,Charles City County VA,8,,,0,0
2008,Charles County MD,118,37,113,10,6
2008,Charles Mix County SD,,,,,
2008,Charleston County SC,489,226,666,100,20
2008,Charlevoix County MI,,0,6,,0
2008,Charlotte County FL,61,30,84,,
2008,Charlotte County VA,6,0,,0,
2008,Charlottesville City VA,37,17,79,,
2008,Charlton County GA,6,,8,,0
2008,Chase County KS,,,,,
2008,Chase County NE,,,,,
2008,Chatham County GA,494,194,514,65,19
2008,Chatham County NC,32,,43,,0
2008,Chattahoochee County GA,5,,,0,0
2008,Chattooga County GA,13,,28,,0
2008,Chautauqua County KS,,,,,
2008,Chautauqua County NY,49,59,83,,
2008,Chaves County NM,,8,17,,0
2008,Cheatham County TN,9,,29,,0
2008,Cheboygan County MI,,0,,,0
2008,Chelan County WA,11,5,12,,
2008,Chemung County NY,21,68,63,,
2008,Chenango County NY,,11,21,,
2008,Cherokee County AL,7,,9,,0
2008,Cherokee County GA,47,15,156,,
2008,Cherokee County IA,,,,,
2008,Cherokee County KS,5,,,,0
2008,Cherokee County NC,,,6,,0
2008,Cherokee County OK,0,,17,,
2008,Cherokee County SC,25,8,20,6,0
2008,Cherokee County TX,27,13,27,,
2008,Cherry County NE,,,,,
2008,Chesapeake City VA,149,44,203,,
2008,Cheshire County NH,,,,,
2008,Chester County PA,113,111,143,34,10
2008,Chester County SC,17,14,35,,
2008,Chester County TN,,,,,0
2008,Chesterfield County SC,36,15,22,,
2008,Chesterfield County VA,115,45,195,15,9
2008,Cheyenne County CO,,,,,
2008,Cheyenne County KS,0,0,0,0,0
2008,Cheyenne County NE,0,0,5,0,0
2008,Chickasaw County IA,,,,,
2008,Chickasaw County MS,8,,13,,0
2008,Chicot County AR,6,,9,,0
2008,Childress County TX,,,,,
2008,Chilton County AL,9,,11,,
2008,Chippewa County MI,5,,8,,0
2008,Chippewa County MN,,,,,
2008,Chippewa County WI,,,7,,0
2008,Chisago County MN,,,11,0,
2008,Chittenden County VT,20,24,73,,
2008,Choctaw County AL,14,,7,,0
2008,Choctaw County MS,6,0,,0,
2008,Choctaw County OK,,,,,0
2008,Chouteau County MT,0,0,0,0,0
2008,Chowan County NC,9,,7,,
2008,Christian County IL,,,,,
2008,Christian County KY,30,8,24,5,0
2008,Christian County MO,7,5,16,,
2008,Churchill County NV,,,6,,
2008,Cibola County NM,,15,17,6,
2008,Cimarron County OK,0,0,0,0,0
2008,Citrus County FL,26,14,44,,
2008,Clackamas County OR,37,37,188,,
2008,Claiborne County MS,8,,8,,0
2008,Claiborne County TN,,,,0,0
2008,Claiborne Parish LA,20,,21,,0
2008,Clallam County WA,7,,17,,0
2008,Clare County MI,,,9,0,0
2008,Clarendon County SC,71,21,33,,
2008,Clarion County PA,,,8,,0
2008,Clark County AR,10,,11,,0
2008,Clark County ID,,,,,
2008,Clark County IL,,,,,
2008,Clark County IN,24,10,79,,
2008,Clark County KS,,,,,
2008,Clark County KY,,,,,
2008,Clark County MO,,,,,
2008,Clark County NV,765,525,3180,471,45
2008,Clark County OH,30,7,74,,
2008,Clark County SD,,,,,
2008,Clark County WA,79,44,229,41,6
2008,Clark County WI,,0,5,,0
2008,Clarke County AL,8,,8,,0
2008,Clarke County GA,102,30,102,,
2008,Clarke County IA,,,,,
2008,Clarke County MS,14,,16,,0
2008,Clarke County VA,,0,7,,0
2008,Clatsop County OR,,,16,,0
2008,Clay County AL,,,8,,0
2008,Clay County AR,,,,0,0
2008,Clay County FL,64,20,81,12,5
2008,Clay County GA,10,,5,,0
2008,Clay County IA,,,,,
2008,Clay County IL,,,,,
2008,Clay County IN,5,,9,,0
2008,Clay County KS,0,0,0,0,0
2008,Clay County KY,,,,,
2008,Clay County MN,,0,10,0,
2008,Clay County MO,34,16,130,,
2008,Clay County MS,21,5,14,,
2008,Clay County NC,,,,,
2008,Clay County NE,,,,,
2008,Clay County SD,,,,,
2008,Clay County TN,,,,,
2008,Clay County TX,,0,5,,0
2008,Clay County WV,,,,,
2008,Clayton County GA,400,117,781,57,12
2008,Clayton County IA,,,,0,0
2008,Clear Creek County CO,,,12,,0
2008,Clearfield County PA,13,25,9,,
2008,Clearwater County ID,,,,,
2008,Clearwater County MN,,,,,
2008,Cleburne County AL,,,8,,0
2008,Cleburne County AR,,,,0,0
2008,Clermont County OH,18,,26,5,
2008,Cleveland County AR,0,,,0,0
2008,Cleveland County NC,69,23,55,,
2008,Cleveland County OK,37,43,138,29,0
2008,Clinch County GA,16,,7,,0
2008,Clinton County IA,5,7,9,0,0
2008,Clinton County IL,,,,,
2008,Clinton County IN,5,,9,0,
2008,Clinton County KY,,,,,
2008,Clinton County MI,,,16,,
2008,Clinton County MO,,,5,0,0
2008,Clinton County NY,17,123,61,,
2008,Clinton County OH,7,0,12,0,0
2008,Clinton County PA,,,,0,0
2008,Cloud County KS,,,,,
2008,Coahoma County MS,73,17,39,,
2008,Coal County OK,,,,,
2008,Cobb County GA,411,149,896,91,11
2008,Cochise County AZ,30,16,61,,
2008,Cochran County TX,,,,,
2008,Cocke County TN,6,,11,0,
2008,Coconino County AZ,20,22,62,10,0
2008,Codington County SD,,,,,
2008,Coffee County AL,25,6,25,,
2008,Coffee County GA,46,13,28,5,0
2008,Coffee County TN,8,6,11,,
2008,Coffey County KS,,,,,
2008,Coke County TX,,,,,
2008,Colbert County AL,11,5,19,,
2008,Cole County MO,25,24,64,,
2008,Coleman County TX,,,,,
2008,Coles County IL,,,,,
2008,Colfax County NE,,,,,
2008,Colfax County NM,,0,,0,0
2008,Colleton County SC,63,13,55,,
2008,Collier County FL,358,77,299,27,17
2008,Collin County TX,168,46,520,51,8
2008,Collingsworth County TX,,,,,
2008,Colonial Heights City VA,6,,14,,0
2008,Colorado County TX,12,,,0,
2008,Colquitt County GA,44,,28,,0
2008,Columbia County AR,11,,11,,0
2008,Columbia County FL,71,47,70,18,6
2008,Columbia County GA,41,27,79,,
2008,Columbia County NY,19,42,63,,
2008,Columbia County OR,,,14,,
2008,Columbia County PA,9,13,24,5,0
2008,Columbia County WA,,,,,
2008,Columbia County WI,,0,9,,
2008,Columbiana County OH,12,,31,,0
2008,Columbus County NC,82,19,36,,
2008,Colusa County CA,,,,,
2008,Comal County TX,13,10,47,,
2008,Comanche County KS,0,0,0,0,0
2008,Comanche County OK,42,21,90,,
2008,Comanche County TX,0,,,0,0
2008,Concho County TX,,,,0,0
2008,Concordia Parish LA,18,,12,,0
2008,Conecuh County AL,16,,8,,
2008,Conejos County CO,0,0,0,0,0
2008,Contra Costa County CA,244,232,988,102,27
2008,Converse County WY,,,,,
2008,Conway County AR,,,12,,0
2008,Cook County GA,13,,6,,0
2008,Cook County IL,4021,3304,11846,1580,315
2008,Cook County MN,0,0,0,0,0
2008,Cooke County TX,,,11,,
2008,Cooper County MO,,5,10,,0
2008,Coos County NH,,,,,
2008,Coos County OR,6,,10,,0
2008,Coosa County AL,7,,,,0
2008,Copiah County MS,31,,39,,0
2008,Corson County SD,,,,,
2008,Cortland County NY,6,5,13,,
2008,Coryell County TX,20,42,23,,
2008,Coshocton County OH,,0,9,,0
2008,Costilla County CO,,,,,
2008,Cottle County TX,,,,,
2008,Cotton County OK,,,,,
2008,Cottonwood County MN,,,,,
2008,Covington City VA,5,0,,,0
2008,Covington County AL,14,,17,,0
2008,Covington County MS,16,,15,,
2008,Coweta County GA,39,16,69,,
2008,Cowley County KS,,,5,0,
2008,Cowlitz County WA,15,12,38,,
2008,Craig County OK,,,,,
2008,Craig County VA,0,0,0,0,0
2008,Craighead County AR,30,,57,,0
2008,Crane County TX,0,0,0,0,0
2008,Craven County NC,105,49,88,,
2008,Crawford County AR,5,,19,,0
2008,Crawford County GA,21,,16,,0
2008,Crawford County IA,,,,,
2008,Crawford County IL,,,,,
2008,Crawford County IN,0,0,0,0,0
2008,Crawford County KS,8,6,,,0
2008,Crawford County MI,,,,,
2008,Crawford County MO,,0,,0,0
2008,Crawford County OH,,0,7,,0
2008,Crawford County PA,14,,18,,0
2008,Crawford County WI,,,,0,0
2008,Creek County OK,10,,27,,0
2008,Crenshaw County AL,5,,7,,0
2008,Crisp County GA,44,,26,,5
2008,Crittenden County AR,84,28,71,,
2008,Crittenden County KY,,,,,
2008,Crockett County TN,,,,0,0
2008,Crockett County TX,,,,,
2008,Crook County OR,,,,,
2008,Crook County WY,,,,,
2008,Crosby County TX,,,,,
2008,Cross County AR,8,0,10,,
2008,Crow Wing County MN,,,5,,0
2008,Crowley County CO,0,0,0,0,0
2008,Culberson County TX,,,,,
2008,Cullman County AL,8,6,18,,
2008,Culpeper County VA,16,7,25,,
2008,Cumberland County IL,,,,,
2008,Cumberland County KY,,,,,
2008,Cumberland County ME,,,,,
2008,Cumberland County NC,359,147,471,35,10
2008,Cumberland County NJ,223,353,141,54,11
2008,Cumberland County PA,50,137,107,22,6
2008,Cumberland County TN,6,,5,,0
2008,Cumberland County VA,5,,5,,0
2008,Cuming County NE,,,,,
2008,Currituck County NC,8,,13,,0
2008,Curry County NM,,,17,,0
2008,Curry County OR,,0,5,,0
2008,Custer County CO,,,,,
2008,Custer County ID,,,,,
2008,Custer County MT,0,0,0,0,0
2008,Custer County NE,,,,,
2008,Custer County OK,,,,,0
2008,Custer County SD,,,,,
2008,Cuyahoga County OH,801,358,1982,194,47
2008,Dade County GA,,,8,0,
2008,Dade County MO,,,,,
2008,Daggett County UT,0,0,0,0,0
2008,Dakota County MN,63,17,134,,
2008,Dakota County NE,,,6,,0
2008,Dale County AL,38,7,47,,
2008,Dallam County TX,0,,,0,0
2008,Dallas County AL,51,16,40,,
2008,Dallas County AR,,,,,
2008,Dallas County IA,5,,11,,0
2008,Dallas County MO,,,,,
2008,Dallas County TX,2280,894,8377,735,71
2008,Dane County WI,105,52,327,47,12
2008,Daniels County MT,0,0,0,0,0
2008,Danville City VA,50,19,36,,
2008,Dare County NC,14,5,14,,
2008,Darke County OH,,,19,,0
2008,Darlington County SC,115,19,63,,
2008,Dauphin County PA,228,196,341,49,8
2008,Davidson County NC,69,26,93,,
2008,Davidson County TN,781,507,1871,167,31
2008,Davie County NC,6,,12,,0
2008,Daviess County IN,,0,6,0,
2008,Daviess County KY,12,6,41,7,0
2008,Daviess County MO,,,,,
2008,Davis County IA,0,0,0,0,0
2008,Davis County UT,14,5,72,,
2008,Davison County SD,,,,,
2008,Dawes County NE,,,,,
2008,Dawson County GA,,,11,,0
2008,Dawson County MT,0,0,0,0,0
2008,Dawson County NE,8,0,,,0
2008,Dawson County TX,,,,0,0
2008,Day County SD,,,,,
2008,De Baca County NM,,,,,
2008,De Soto Parish LA,26,,10,0,
2008,De Witt County IL,,,,,
2008,Deaf Smith County TX,6,,,0,0
2008,Dearborn County IN,,,9,,0
2008,Decatur County GA,57,,25,,0
2008,Decatur County IA,,,,,
2008,Decatur County IN,,0,6,,0
2008,Decatur County KS,0,0,0,0,0
2008,Decatur County TN,,,,,0
2008,Deer Lodge County MT,,,,,
2008,Defiance County OH,,,11,,0
2008,Dekalb County AL,9,,26,,
2008,Dekalb County GA,1247,432,3747,324,45
2008,Dekalb County IL,,,,,
2008,Dekalb County IN,6,,7,,0
2008,Dekalb County MO,,,27,8,0
2008,Dekalb County TN,7,,15,,0
2008,Del Norte County CA,,,,,
2008,Delaware County IA,,,,,
2008,Delaware County IN,17,7,70,,
2008,Delaware County NY,11,10,23,,
2008,Delaware County OH,11,,59,,
2008,Delaware County OK,,,,,0
2008,Delaware County PA,423,353,361,68,19
2008,Delta County CO,,0,,,
2008,Delta County MI,,0,5,0,
2008,Delta County TX,,,,,
2008,Denali Borough AK,,,,,
2008,Dent County MO,,,,,
2008,Denton County TX,100,51,382,38,8
2008,Denver County CO,385,404,4006,801,30
2008,Des Moines County IA,8,,7,,0
2008,Deschutes County OR,12,10,37,,
2008,Desha County AR,5,,6,,0
2008,Desoto County FL,55,23,55,,
2008,Desoto County MS,55,11,91,,
2008,Deuel County NE,0,0,0,0,0
2008,Deuel County SD,,,,,
2008,Dewey County OK,,,,,
2008,Dewey County SD,,,,,
2008,Dewitt County TX,,,6,0,0
2008,Dickens County TX,0,0,0,0,0
2008,Dickenson County VA,0,0,0,0,0
2008,Dickey County ND,,,,,
2008,Dickinson County IA,,,,,
2008,Dickinson County KS,,,,,
2008,Dickinson County MI,,,,,
2008,Dickson County TN,8,5,18,,
2008,Dillingham Census Area AK,,,,,
2008,Dillon County SC,43,10,41,,
2008,Dimmit County TX,,,,0,0
2008,Dinwiddie County VA,11,,24,,0
2008,District Of Columbia DC,3390,2267,5474,706,145
2008,Divide County ND,,,,,
2008,Dixie County FL,14,14,13,,
2008,Dixon County NE,,,,,
2008,Doddridge County WV,,,,,
2008,Dodge County GA,24,9,19,,
2008,Dodge County MN,,,,,
2008,Dodge County NE,,0,9,,0
2008,Dodge County WI,22,31,55,,
2008,Dolores County CO,0,0,0,0,0
2008,Doniphan County KS,,,,,
2008,Donley County TX,,,,,
2008,Dooly County GA,12,7,27,,
2008,Door County WI,0,0,5,0,0
2008,Dorchester County MD,,,,,
2008,Dorchester County SC,86,31,84,22,5
2008,Dougherty County GA,194,45,192,14,8
2008,Douglas County CO,12,,64,11,
2008,Douglas County GA,43,15,88,7,0
2008,Douglas County IL,,,,,
2008,Douglas County KS,12,,44,8,
2008,Douglas County MN,,,,,
2008,Douglas County MO,,,,,
2008,Douglas County NE,223,87,454,76,14
2008,Douglas County NV,,,17,6,0
2008,Douglas County OR,13,12,21,,
2008,Douglas County SD,,,,,
2008,Douglas County WA,,,,0,0
2008,Douglas County WI,,,10,,0
2008,Doña Ana County NM,44,25,122,,
2008,Drew County AR,5,,7,,0
2008,Dubois County IN,,0,7,,
2008,Dubuque County IA,7,,14,,0
